fragment_id,pH,organic_matter_percent,particle_size_um,Cd_total_mg_kg,mean_CMI,background_mean_CMI,median_CMI,background_median_CMI,log2FC_CMI,p_value,P_mobilization_or_higher,P_aging_amplified,n_group,n_background,rank,q_value_raw,q_value,minus_log10_q_raw,minus_log10_q_capped,log2FC_plot,minus_log10_q_plot,volcano_class,label
PET_F,5.5,8.0,10,10.0,0.07032585549044412,0.062243916712091334,0.0646686805714027,0.05804090156260645,0.17612234980246677,0.0009375360845228462,0.18666666666666668,0.0,300,300,6376,0.0011857419989950175,0.001185371149174778,2.926145647289908,2.926145647289908,0.15889467005359853,2.8851251453830242,not strongly differentiated,PET_F | pH 5.5 | OM 8.0% | 10 µm | Cd 10.0
PET_F,5.5,8.0,10,0.6,0.02236509365464241,0.01979486800394262,0.0205659936507719,0.01845822123591455,0.17612234409039698,0.0009375362383880052,0.0,0.0,300,300,6377,0.0011855562531536575,0.001185371149174778,2.926145647289908,2.926145647289908,0.20050244837255882,2.8687659281378517,not strongly differentiated,PET_F | pH 5.5 | OM 8.0% | 10 µm | Cd 0.6
PET_F,5.5,8.0,10,1.0,0.031073237806904543,0.027502260904466103,0.0285736344910442,0.02564517309038735,0.17612234643765878,0.0009375368538488013,0.0,0.0,300,300,6378,0.001185371149174778,0.001185371149174778,2.926145647289908,2.926145647289908,0.20578252849717904,2.8821578794613734,not strongly differentiated,PET_F | pH 5.5 | OM 8.0% | 10 µm | Cd 1.0
PET_F,8.0,1.0,250,0.3,0.0015901243761682138,0.001388708029517568,0.0014515901172935,0.0012850540943548,0.1953961727305661,0.000939113473364543,0.0,0.0,300,300,6379,0.0011871784055826422,0.0011862495710906165,2.925823931591426,2.925823931591426,0.17959032247438103,2.939847315785819,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 0.3
PET_F,8.0,1.0,250,5.0,0.008819668044743195,0.007702506807001292,0.0080512840149081,0.0071275874400836,0.1953962805968031,0.0009391139356138077,0.0,0.0,300,300,6380,0.0011869929117225306,0.0011862495710906165,2.925823931591426,2.925823931591426,0.15691615665641556,2.8862050751097974,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 5.0
PET_F,8.0,1.0,250,10.0,0.010600829174455052,0.009258053530117357,0.0096772674486239,0.00856702729569885,0.19539628458309619,0.0009391140896969316,0.0,0.0,300,300,6381,0.001186807086556348,0.0011862495710906165,2.925823931591426,2.925823931591426,0.12448938986887269,2.964324754929409,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 10.0
PET_F,8.0,1.0,250,2.0,0.00646510110585578,0.005646185890804197,0.0059018508320578,0.00522475145404525,0.19539627195624948,0.0009391140896969316,0.0,0.0,300,300,6382,0.0011866211249320052,0.0011862495710906165,2.925823931591426,2.925823931591426,0.24487162856324501,2.96722938632192,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 2.0
PET_F,8.0,1.0,250,0.6,0.0033712855058800712,0.0029442547526336215,0.0030775735510093,0.00272449394997,0.1953962422545237,0.0009391140896969316,0.0,0.0,300,300,6383,0.0011864352215754438,0.0011862495710906165,2.925823931591426,2.925823931591426,0.18006586302927435,2.930895200305252,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 0.6
PET_F,8.0,1.0,250,1.0,0.0046839399761439224,0.004090639167688144,0.0042758673983421,0.00378531159843,0.19539625964861046,0.0009391142437800713,0.0,0.0,300,300,6384,0.0011862495710906165,0.0011862495710906165,2.925823931591426,2.925823931591426,0.20184392681233182,2.890829585916907,not strongly differentiated,PET_F | pH 8.0 | OM 1.0% | 250 µm | Cd 1.0
PET_F,7.5,1.0,25,0.6,0.011191343505641273,0.009869445230680446,0.0102768052548606,0.0092146493900723,0.18134232598728448,0.0009438631907358036,0.0,0.0,300,300,6385,0.001192061514501726,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.18150194476429832,2.9505776950163005,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 0.6
PET_F,7.5,1.0,25,1.0,0.015548840684481735,0.013712243883740486,0.0142782149053618,0.0128024946475254,0.18134233082607285,0.0009438633454745535,0.0,0.0,300,300,6386,0.0011918750419522078,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.21908656315195243,2.9514985981853674,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 1.0
PET_F,7.0,1.0,10,0.3,0.011085425297120848,0.009811354824508811,0.0101944202473718,0.00915229339321655,0.17613983065938996,0.0009438633454745535,0.0,0.0,300,300,6387,0.0011916884324263033,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.13938865203517328,2.8392519785123125,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 0.3
PET_F,7.5,1.0,25,0.3,0.005278588265323054,0.004655092371497463,0.004847230682891,0.0043462467321268,0.1813423066467004,0.0009438636549521032,0.0,0.0,300,300,6388,0.0011915022719996492,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.17460850543229667,2.983793886019093,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 0.3
PET_F,7.0,1.0,10,1.0,0.03265371406157707,0.028900756300202144,0.0300291305799237,0.02695939609528335,0.1761398418221006,0.0009438638096909074,0.0,0.0,300,300,6389,0.001191315974541787,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.15446324829513974,2.8730714169616904,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 1.0
PET_F,7.5,1.0,25,10.0,0.035190588435487294,0.031033949143316673,0.0323148712192735,0.02897497821417885,0.1813423377624926,0.0009438638096909074,0.0,0.0,300,300,6390,0.001191129540116976,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.16850419447479187,2.9512096865568878,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 10.0
PET_F,7.5,1.0,25,2.0,0.021461595924799955,0.018926596742923466,0.0197077894773314,0.0176708973054709,0.1813423342498829,0.0009438639644297238,0.0,0.0,300,300,6391,0.0011909433592804401,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.15271203439109432,2.892072322625323,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 2.0
PET_F,7.0,1.0,10,0.6,0.023502648088922672,0.020801440949304396,0.0216135930848586,0.0194041387733864,0.17613983958821267,0.0009438639644297238,0.0,0.0,300,300,6392,0.0011907570414833061,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.14869504456454796,2.9024189189509797,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 0.6
PET_F,7.0,1.0,10,2.0,0.04507093685337889,0.03989084242499773,0.0414483034174105,0.0372112414754532,0.17613984340274466,0.0009438644286462825,0.0033333333333333335,0.0,300,300,6393,0.0011905713675275493,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.18044193415920215,2.8901779408813306,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 2.0
PET_F,7.5,1.0,25,5.0,0.02927783319516909,0.0258195962841337,0.026885296647304,0.02410657555623335,0.18134233665356236,0.0009438644286462825,0.0,0.0,300,300,6394,0.0011903851661876168,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.18412468861764453,2.8832955233007533,not strongly differentiated,PET_F | pH 7.5 | OM 1.0% | 25 µm | Cd 5.0
PET_F,7.0,1.0,10,10.0,0.07390283531413924,0.06540903216339236,0.0679628016491458,0.061015289288110744,0.1761398450243853,0.0009438645833851683,0.22666666666666666,0.0,300,300,6395,0.0011901992182045344,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.14499072092522464,2.894185485742078,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 10.0
PET_F,7.0,1.0,10,5.0,0.061485612522337425,0.05441894603859679,0.056543628811659,0.0507634439079409,0.17613984451243378,0.0009438655118188465,0.10333333333333333,0.0,300,300,6396,0.0011900143038316414,0.0011900143038316414,2.9244478184076224,2.9244478184076224,0.1707321350255417,2.9249867157374485,not strongly differentiated,PET_F | pH 7.0 | OM 1.0% | 10 µm | Cd 5.0
PET_F,7.0,0.5,10,0.3,0.011583647486849813,0.010252210190940025,0.0106532442546289,0.0095665831121261,0.17615462578593075,0.0009454521433775507,0.0,0.0,300,300,6397,0.001191828370204247,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.14863205906450286,2.963258143028404,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 0.3
PET_F,7.0,0.5,10,1.0,0.03412129915520157,0.030199359167671337,0.0313806626624547,0.02817974602840105,0.17615463646947715,0.0009454526082514204,0.0,0.0,300,300,6398,0.0011916426747326436,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.1933485267535097,2.9374576609164063,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 1.0
PET_F,7.0,0.5,10,5.0,0.06424901543080878,0.056864162303400176,0.0590885086308827,0.0530613130871663,0.1761546390443266,0.0009454527632094108,0.11333333333333333,0.0,300,300,6399,0.0011914566467449113,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.1952869912855355,2.9471375467161613,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 5.0
PET_F,7.0,0.5,10,0.6,0.024558948635040066,0.021736115827140332,0.0225863639879392,0.0202824907724674,0.1761546343314803,0.000945452918167418,0.0,0.0,300,300,6400,0.0011912706768909466,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.20381538263603907,2.87379473431499,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 0.6
PET_F,7.0,0.5,10,2.0,0.04709660030339182,0.04168326480387164,0.043313782395765,0.0388956536887424,0.17615463798227204,0.0009454533830415458,0.0033333333333333335,0.0,300,300,6401,0.0011910851555767888,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.168544190884712,2.88362608513484,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 2.0
PET_F,7.0,0.5,10,10.0,0.07722431657899903,0.06834806793960047,0.0710216283641929,0.06377722074750765,0.17615463953430244,0.0009454533830415458,0.26666666666666666,0.0,300,300,6402,0.001190899106661516,0.001190899106661516,2.9241250305207696,2.9241250305207696,0.16054283326046961,2.89997267570204,not strongly differentiated,PET_F | pH 7.0 | OM 0.5% | 10 µm | Cd 10.0
PET_F,7.5,0.5,25,0.6,0.011702724726233923,0.0103201906307486,0.0107477477092622,0.00964190382417135,0.18137483279017733,0.0009470420216341019,0.0,0.0,300,300,6403,0.001192713862635858,0.001191783999353149,2.92380244962048,2.92380244962048,0.18051098837862622,2.968064537252744,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 0.6
PET_F,7.5,0.5,25,0.3,0.005519789950247325,0.004867694136267593,0.0050693587332179,0.0045477685816711,0.18137481429120436,0.0009470420216341019,0.0,0.0,300,300,6404,0.0011925276174980322,0.001191783999353149,2.92380244962048,2.92380244962048,0.16781794943799536,2.935206041691404,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 0.3
PET_F,7.5,0.5,25,2.0,0.022442269703096384,0.019790989443973957,0.0206109139909438,0.01849024147242375,0.18137484069322662,0.0009470421768113323,0.0,0.0,300,300,6405,0.0011923416258870544,0.001191783999353149,2.92380244962048,2.92380244962048,0.18096341192025436,2.9169622519521714,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 2.0
PET_F,7.5,0.5,25,10.0,0.03679859966831578,0.03245129424178426,0.0337957248881198,0.030318457211140952,0.181374844052985,0.0009470423319885799,0.0,0.0,300,300,6406,0.001192155692344038,0.001191783999353149,2.92380244962048,2.92380244962048,0.1678396295047334,2.8883843921269152,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 10.0
PET_F,7.5,0.5,25,1.0,0.016259334927109792,0.014338492949492956,0.0149325250148995,0.01339610622992355,0.18137483741840466,0.0009470426423431272,0.0,0.0,300,300,6407,0.0011919700121515496,0.001191783999353149,2.92380244962048,2.92380244962048,0.15117362529618725,2.9542299860207106,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 1.0
PET_F,7.5,0.5,25,5.0,0.030615664892329177,0.02699879774730326,0.0281173359120755,0.025224321968640648,0.18137484299230955,0.0009470426423431272,0.0,0.0,300,300,6408,0.001191783999353149,0.001191783999353149,2.92380244962048,2.92380244962048,0.18740898231978495,2.823323524532282,not strongly differentiated,PET_F | pH 7.5 | OM 0.5% | 25 µm | Cd 5.0
PET_F,6.5,4.0,10,0.3,0.012235168811880005,0.010828713362427002,0.0112532448795035,0.0101083465907001,0.17617215536614084,0.000950231078561838,0.0,0.0,300,300,6409,0.0011956098326607366,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.19683046712251667,2.8902260245764606,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 0.3
PET_F,6.0,6.0,10,0.3,0.012388467947181217,0.01096436116748276,0.0113944214971211,0.01023582035036455,0.17617601204554245,0.000950231078561838,0.0,0.0,300,300,6410,0.0011954233100659377,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.19244360273646882,2.924836832109521,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 0.3
PET_F,6.0,6.0,10,0.6,0.02626528028646048,0.023245975245183008,0.0241577631390693,0.021701367078675253,0.17617602003695917,0.0009502313897955309,0.0,0.0,300,300,6411,0.0011952372371410328,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1459936158792566,2.961027087123816,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 0.6
PET_F,6.0,6.0,10,2.0,0.05036882587648962,0.04457871633897566,0.0463272484377222,0.04161662726405575,0.17617602345101663,0.0009502317010292912,0.023333333333333334,0.0,300,300,6412,0.0011950512222551784,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.20905637183816667,2.9152774633791543,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 2.0
PET_F,6.0,6.0,10,5.0,0.0687129739752625,0.060814127038851765,0.0631994683388593,0.0567732556074535,0.17617602444420283,0.000950232167880062,0.17666666666666667,0.0,300,300,6413,0.0011948654610610978,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1330730133538312,2.889021453161647,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 5.0
PET_F,6.5,4.0,10,1.0,0.03604044889301822,0.03189753214820799,0.0331480507703798,0.029775588248632003,0.1761721654818584,0.000950232167880062,0.0,0.0,300,300,6414,0.0011946791708426598,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.15904051249657292,2.8384699721856914,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 1.0
PET_F,6.5,4.0,10,2.0,0.049745544814947196,0.04402720176086062,0.0457532549059208,0.041098346583043704,0.17617216691424886,0.000950232167880062,0.016666666666666666,0.0,300,300,6415,0.0011944929387037913,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.17861740449366886,2.912475334079349,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 2.0
PET_F,6.0,6.0,10,1.0,0.03649201353721036,0.032297102261275405,0.033563906795774,0.030151080535745098,0.17617602203631869,0.000950232167880062,0.0,0.0,300,300,6416,0.001194306764617335,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.17712304366962667,2.9065313355059703,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 1.0
PET_F,6.5,4.0,10,0.6,0.02594026473380898,0.022958382975079652,0.0238584490150445,0.021431104925111848,0.17617216345749598,0.0009502323234970198,0.0,0.0,300,300,6417,0.001194120844114067,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16849844398976072,2.9795464610873594,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 0.6
PET_F,6.0,6.0,10,10.0,0.08258978631454174,0.073095741116552,0.0759628099808075,0.06823880233576415,0.17617602490240603,0.0009502326347309883,0.32666666666666666,0.0,300,300,6418,0.0011939351770755204,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16370954193953793,2.901550601456801,not strongly differentiated,PET_F | pH 6.0 | OM 6.0% | 10 µm | Cd 10.0
PET_F,6.5,4.0,10,5.0,0.06786269615727132,0.06006175280352768,0.062416428394482845,0.05606621893692265,0.17617216791985527,0.0009502334128162013,0.16333333333333333,0.0,300,300,6419,0.0011937501543776052,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.166175234180662,2.9117903754073846,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 5.0
PET_F,6.5,4.0,10,10.0,0.0815677920792003,0.0721914224161803,0.07502163253002385,0.06738897727133435,0.17617216838378932,0.0009502337240504093,0.30333333333333334,0.0,300,300,6420,0.0011935646029193926,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.20153103835780017,2.9376013807745753,not strongly differentiated,PET_F | pH 6.5 | OM 4.0% | 10 µm | Cd 10.0
PET_F,6.5,1.0,10,0.3,0.016719168519440695,0.014796411660307929,0.0153826609448172,0.01383695406088585,0.1762557453699786,0.000953429455903905,0.0,0.0,300,300,6421,0.001197392171376591,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.20322679323299112,2.9093056768125796,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 0.3
PET_F,5.0,8.0,10,0.3,0.012695066217783666,0.011235656777594276,0.0116767747323562,0.0104907678696935,0.1761834460057164,0.000953429455903905,0.0,0.0,300,300,6422,0.0011972057197771862,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1788677528689182,2.9771674920717732,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 0.3
PET_F,5.5,6.0,10,0.3,0.015531100220856239,0.013745141171125805,0.0142885421582811,0.01284903242348625,0.17623829728033627,0.0009534296119613754,0.0,0.0,300,300,6423,0.0011970195221635577,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1507137372839107,2.926886473453642,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 0.3
PET_F,5.5,6.0,10,0.6,0.032928099115816366,0.02914161678230202,0.0302937026815774,0.02724174122672475,0.1762383036571278,0.0009534296119613754,0.0,0.0,300,300,6424,0.0011968331866215023,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.19186987072194042,2.918801088866698,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 0.6
PET_F,5.0,8.0,10,0.6,0.026915311391763497,0.023821159785389737,0.0247563913871189,0.02224189138580205,0.1761834538044816,0.0009534297680188615,0.0,0.0,300,300,6425,0.0011966471049500544,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.21204330770495292,2.8470105302681286,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 0.6
PET_F,5.0,8.0,10,1.0,0.03739514282559467,0.033096242487410305,0.034395618846562254,0.0309020651099714,0.17618345575564096,0.0009534299240763648,0.0,0.0,300,300,6426,0.0011964610811938696,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.19419340562806625,2.856780397932597,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 1.0
PET_F,6.5,1.0,10,0.6,0.03544696964886553,0.0313704568756031,0.0326133871427695,0.029336272916841,0.1762557512942569,0.0009534299240763648,0.0,0.0,300,300,6427,0.0011962749195194968,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.15964881272893822,2.9375505601729226,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 0.6
PET_F,6.0,4.0,10,0.6,0.03471568465539965,0.03072337426787054,0.0319399303637137,0.0287281830713234,0.17625094666075503,0.0009534299240763648,0.0,0.0,300,300,6428,0.001196088815767238,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16682853421178795,2.9269626798341646,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 0.6
PET_F,6.0,4.0,10,0.3,0.016374245465012958,0.014491204098932483,0.0150650135551777,0.0135501381016408,0.17625094061185737,0.0009534299240763648,0.0,0.0,300,300,6429,0.0011959027699100647,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.21039614789364638,2.884302096688899,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 0.3
PET_F,5.5,6.0,10,1.0,0.04574908874314947,0.040488289579157996,0.042088955316354,0.0378486724215646,0.17623830525252648,0.0009534302361914242,0.0033333333333333335,0.0,300,300,6430,0.001195717173351111,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.18383984189113897,2.877742003876271,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 1.0
PET_F,6.0,4.0,10,1.0,0.048232694286206315,0.04268592520102894,0.0443761634560218,0.0399138800006869,0.17625094817411857,0.0009534302361914242,0.006666666666666667,0.0,300,300,6431,0.0011955312431422243,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.15090541829561568,2.9068664069968984,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 1.0
PET_F,5.0,8.0,10,5.0,0.07041352961124488,0.062318875509500014,0.06476554822761235,0.05818732894851525,0.17618345810547772,0.0009534303922489814,0.18666666666666668,0.0,300,300,6432,0.0011953455664017079,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.20797414412781828,2.9651830778564543,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 5.0
PET_F,5.5,6.0,10,2.0,0.0631460876381096,0.05588476519033421,0.0580941158396503,0.052241381224803096,0.1762383063813922,0.0009534303922489814,0.10666666666666667,0.0,300,300,6433,0.001195159751763685,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16356544628393013,2.878312571668773,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 2.0
PET_F,5.0,8.0,10,2.0,0.051615387999574505,0.04568174549520576,0.0474752355013249,0.04265318862607985,0.17618345713623507,0.0009534305483065547,0.023333333333333334,0.0,300,300,6434,0.0011949741904793373,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.21918407400624912,2.902402980834343,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 2.0
PET_F,5.0,8.0,10,10.0,0.0846337747852247,0.07490437851729545,0.07784516488237506,0.06993845246462375,0.17618345855263562,0.0009534305483065547,0.3333333333333333,0.0,300,300,6435,0.0011947884913044377,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.23778857537984532,2.8421469930164034,not strongly differentiated,PET_F | pH 5.0 | OM 8.0% | 10 µm | Cd 10.0
PET_F,6.0,4.0,10,5.0,0.09082019724303331,0.08037585715727875,0.08355850689264865,0.0751562090412566,0.17625094999670526,0.0009534307043641424,0.38,0.0,300,300,6436,0.001194603045368621,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.21608448670604005,2.9476230098216734,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 5.0
PET_F,6.0,4.0,10,2.0,0.06657413347659301,0.058918095369966984,0.06125108026455785,0.05509192497036945,0.17625094924493845,0.0009534307043641424,0.15,0.0,300,300,6437,0.001194417461549238,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1970376784148251,2.8554532417377003,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 2.0
PET_F,6.5,1.0,10,1.0,0.04924871473563865,0.04358495795543067,0.0453118395131586,0.040758737646691454,0.17625575277644207,0.0009534307043641424,0.016666666666666666,0.0,300,300,6438,0.001194231935382486,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.17865464214713292,2.921958872043645,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 1.0
PET_F,5.5,6.0,10,5.0,0.08614366924408179,0.07623779886299613,0.0792517871985778,0.07126750735333676,0.17623830717391017,0.0009534308604217485,0.34,0.0,300,300,6439,0.0011940466622831155,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.14226978263071924,2.902590292442132,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 5.0
PET_F,5.5,6.0,10,10.0,0.10354066813904189,0.09163427447417231,0.0952569477218741,0.08566021615657525,0.1762383075395361,0.0009534311725370154,0.4766666666666667,0.0,300,300,6440,0.0011938616421333062,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1599118928570046,2.994208318315175,not strongly differentiated,PET_F | pH 5.5 | OM 6.0% | 10 µm | Cd 10.0
PET_F,6.5,1.0,10,2.0,0.06797651586506348,0.06015900317072585,0.0625425657111109,0.0562580565026466,0.1762557538252002,0.0009534313285946762,0.16333333333333333,0.0,300,300,6441,0.0011936764840533255,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.1491445736209273,2.872132691860911,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 2.0
PET_F,6.0,4.0,10,10.0,0.10916163643341999,0.0966080273262168,0.1004334237011847,0.0903342540109392,0.17625095034353058,0.0009534314846523493,0.5033333333333333,0.0033333333333333335,300,300,6442,0.001193491383458017,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16336228243527967,2.888768898282359,not strongly differentiated,PET_F | pH 6.0 | OM 4.0% | 10 µm | Cd 10.0
PET_F,6.5,1.0,10,5.0,0.09273332233351345,0.08206869918675799,0.0853203467674958,0.07674704154995116,0.17625575456147932,0.0009534317967677539,0.39666666666666667,0.0,300,300,6443,0.0011933065356410318,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.18554896031197693,2.9390278699854506,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 5.0
PET_F,6.5,1.0,10,10.0,0.11146112346293827,0.09864274440205315,0.1025510729654481,0.0922463604059062,0.17625575490115952,0.0009534322649409895,0.5166666666666667,0.0033333333333333335,300,300,6444,0.0011931219404848136,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.16408184333176118,2.9586687242667917,not strongly differentiated,PET_F | pH 6.5 | OM 1.0% | 10 µm | Cd 10.0
PET_F,4.5,8.0,10,0.3,0.014841254112000749,0.013134726048374892,0.0136532473790021,0.01227540050499615,0.17622688431700617,0.0009550326938464633,0.0,0.0,300,300,6445,0.0011949392774519597,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.19886180402716935,2.9113735457716197,not strongly differentiated,PET_F | pH 4.5 | OM 8.0% | 10 µm | Cd 0.3
PET_F,6.5,0.5,10,0.3,0.01746650180403415,0.015457694709954754,0.0160708969557028,0.0144583886392502,0.17626550472661437,0.0009550326938464633,0.0,0.0,300,300,6446,0.0011947539005860814,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.15712850688805272,2.9531421688078545,not strongly differentiated,PET_F | pH 6.5 | OM 0.5% | 10 µm | Cd 0.3
PET_F,6.5,0.5,10,0.6,0.03703142046804163,0.03277246919235702,0.0340725434973903,0.030653800915462548,0.17626551039774607,0.0009550331626812079,0.0,0.0,300,300,6447,0.0011945691676533675,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.18909181189406143,2.9371011076586457,not strongly differentiated,PET_F | pH 6.5 | OM 0.5% | 10 µm | Cd 0.6
PET_F,4.5,8.0,10,0.6,0.031465529128884576,0.027847451566836875,0.0289467891234659,0.0260255615356895,0.1762268909897417,0.0009550331626812079,0.0,0.0,300,300,6448,0.0011943839056856793,0.0011918007442188153,2.9237963477163804,2.9237963477163804,0.20594118030873587,2.9254743792694335,not strongly differentiated,PET_F | pH 4.5 | OM 8.0% | 10 µm | Cd 0.6
